Model,Category,Name,Price/Details,Image URL
TRD Sport i-FORCE MAX,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/812/58987a64bf715027ee66f4759088f448b3e3ded16e9f051dccde563dc9e31e9f.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/741/d5f39e25bd2e1e3484cd60ac7e5e8dfd7c847ff2e09a639f4e2620c8ba473511.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/184/d76eddd075434f0d9317f58d6c77c361fd6af30748fe1d270234f6fcc860a012.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/474/bdbf3f923d3ea1e50a883055d581779a5a8feb6b4ffb2618a478146c5def3fc3.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/924/7e936154b2e596d8a7b93af10b72aadcab82811ba47c63bc23ac01092ffec068.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Exterior,Supersonic Red *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/952/3f12e93009c45ef68fbd9777fa4dd6e520f6b55431b6f58a9da803dc25c63ad6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Interior,Boulder/Black Fabric w/Anodized Blue,Included,N/A
TRD Sport i-FORCE MAX,Interior,Black SofTex® *,Included,N/A
TRD Sport i-FORCE MAX,Interior,Boulder/Black Fabric w/Smoke Silver,Included,N/A
TRD Sport i-FORCE MAX,Engine,i-FORCE MAX 2.4L 4-Cyl. Turbo Hybrid Powertrain,Included,N/A
TRD Sport i-FORCE MAX,Transmission,8-Speed Automatic Transmission,Included,N/A
TRD Sport i-FORCE MAX,Drivetrain,4-Wheel Drive,Included,N/A
TRD Sport i-FORCE MAX,Add-On,Heated Front Seats,$585 MSRP,N/A
TRD Sport i-FORCE MAX,Add-On,14-in. Toyota Audio Multimedia display,$845 MSRP,N/A
TRD Sport i-FORCE MAX,Add-On,14-in. Toyota Audio Multimedia display (with TRD Sport Upgrade Package),$720 MSRP,N/A
TRD Sport i-FORCE MAX,Add-On,Moonroof,$850 MSRP,N/A
TRD Sport i-FORCE MAX,Add-On,Towing Technology Package,$850 MSRP,N/A
TRD Off-Road i-FORCE MAX,Exterior,Terra,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7532/621/7bc10a2d2a22c62e330f62484dbafe471708a54b0eb155c8390c68d979910459.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road i-FORCE MAX,Exterior,Bronze Oxide,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7532/148/d43d5884aa6d724b9936fc583c42948643216eb1a0a740753247b1da9e7657f0.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
