Model,MSRP,Build URL,Image URL_x,MPG,Category,Name,Price/Details,Image URL_y
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Exterior,Silver Sky Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Interior,Nutmeg Fabric,Included,
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Interior,Black Fabric,Included,
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Engine,2.5L 4-Cyl. Hybrid Engine,Included,
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Drivetrain,All-Wheel Drive,Included,
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Add-On,Blind Spot Monitor (BSM) * with Rear Cross-Traffic Alert (RCTA) *,$590 MSRP,
Hybrid LE,"$31,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4435/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4435/160/8dee23b0086e22daec1f073d040e8baf55e995c95f05c30f6f0ab43c89bce5b6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",41/38,Add-On,Rear cargo area cover,$90 MSRP,
XLE Premium,"$33,250",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4477/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/304/3971f7c0c4fef8f4cadc93f839845b30ec7a14f4e17b8cd8c4e32e4c9538dad2.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",27/35,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/458/a3d5f66ac4499becbc80ca3c96e314cd066485f03294e44ef3453f825322e167.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE Premium,"$33,250",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4477/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/304/3971f7c0c4fef8f4cadc93f839845b30ec7a14f4e17b8cd8c4e32e4c9538dad2.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",27/35,Exterior,Wind Chill Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/94/da33aa963133b135a3655105049df36b014fb23d33ebbe174e0ded9a06bca339.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE Premium,"$33,250",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4477/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/304/3971f7c0c4fef8f4cadc93f839845b30ec7a14f4e17b8cd8c4e32e4c9538dad2.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",27/35,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/726/5f71066688092c49b3bf1cee84d7a47740a152059cee547c378c934b8b7f169d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE Premium,"$33,250",https://www.toyota.com/configurator/build/step/model/year/2025/series/rav4/model/4477/?bap_guid=26b4c9e4-79d2-412e-a5f3-791c5c01b579,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/304/3971f7c0c4fef8f4cadc93f839845b30ec7a14f4e17b8cd8c4e32e4c9538dad2.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",27/35,Exterior,Ruby Flare Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/rav4/4477/304/3971f7c0c4fef8f4cadc93f839845b30ec7a14f4e17b8cd8c4e32e4c9538dad2.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
